,date,open,high,low,close
3526,2022-12-27,16842.72,16919.55,16813.52,16900.08
3527,2022-12-28,16895.75,16961.42,16642.16,16701.84
3528,2022-12-29,16699.69,16795.7,16492.51,16538.91
3529,2022-12-30,16541.38,16671.55,16511.43,16644.38
3530,2022-12-31,16646.17,16646.66,16421.76,16604.02
3531,2023-01-01,16609.13,16634.52,16507.59,16540.69
3532,2023-01-02,16542.46,16621.71,16512.1,16615.97
3533,2023-01-03,16619.07,16759.71,16554.8,16674.34
3534,2023-01-04,16671.68,16759.22,16625.15,16677.65
3535,2023-01-05,16676.36,16972.97,16658.53,16855.17
3536,2023-01-06,16859.82,16872.54,16781.94,16832.1
3537,2023-01-07,16831.56,17021.29,16710.14,16960.23
3538,2023-01-08,16957.16,16987.41,16914.33,16950.86
3539,2023-01-09,16952.25,17074.62,16923.76,17074.62
3540,2023-01-10,17144.93,17390.34,17119.13,17194.91
3541,2023-01-11,17191.95,17489.9,17180.42,17436.9
3542,2023-01-12,17440.38,17996.83,17339.76,17996.83
3543,2023-01-13,17987.02,18989.18,17912.99,18866.81
3544,2023-01-14,18865.26,19980.93,18769.89,19941.78
3545,2023-01-15,19935.7,21095.0,19935.7,21019.0
3546,2023-01-16,20923.0,21094.0,20586.0,20853.0
3547,2023-01-17,20906.0,21446.0,20512.0,21175.0
3548,2023-01-18,21167.0,21396.0,20973.0,21157.0
3549,2023-01-19,21133.0,21576.0,20533.0,20727.0
3550,2023-01-20,20721.0,21189.0,20689.0,21082.0
3551,2023-01-21,21090.0,22706.0,20918.0,22706.0
3552,2023-01-22,22654.0,23329.0,22537.0,22771.0
3553,2023-01-23,22768.0,23084.0,22399.0,22737.0
3554,2023-01-24,22690.0,23165.0,22665.0,22985.0
3555,2023-01-25,22912.0,23164.0,22595.0,22610.0
3556,2023-01-26,22630.0,23501.0,22317.0,23180.0
3557,2023-01-27,23074.0,23262.0,22914.0,23025.0
3558,2023-01-28,23038.0,23420.0,22638.0,23083.0
3559,2023-01-29,23085.0,23165.0,22920.0,23022.0
3560,2023-01-30,23008.0,23955.0,22997.0,23797.0
3561,2023-01-31,23755.0,23800.0,22672.0,22840.0
3562,2023-02-01,22846.0,23225.0,22732.0,23137.0
3563,2023-02-02,23146.0,23778.0,22697.0,23725.0
3564,2023-02-03,23757.0,24196.0,23520.0,23540.0
3565,2023-02-04,23520.0,23770.0,23299.0,23452.0
3566,2023-02-05,23438.0,23539.0,23294.0,23340.0
3567,2023-02-06,23340.0,23411.0,22838.0,22946.0
3568,2023-02-07,22948.0,23138.0,22692.0,22786.0
3569,2023-02-08,22803.0,23610.0,22786.0,23295.0
3570,2023-02-09,23259.0,23372.0,22808.0,22948.0
3571,2023-02-10,22959.0,23009.0,21696.0,21821.0
3572,2023-02-11,21810.0,21959.0,21479.0,21630.0
3573,2023-02-12,21644.0,21906.0,21633.0,21889.0
3574,2023-02-13,21890.0,22101.0,21691.0,21780.0
3575,2023-02-14,21825.0,21937.0,21471.0,21808.0
3576,2023-02-15,21792.0,22291.0,21609.0,22220.0
3577,2023-02-16,22168.0,24315.0,22088.0,24308.0
3578,2023-02-17,24323.0,25230.0,23757.0,23757.0
3579,2023-02-18,23608.0,24949.0,23340.0,24629.0
3580,2023-02-19,24624.0,24780.0,24466.0,24643.0
3581,2023-02-20,24636.0,25113.0,24284.0,24284.0
3582,2023-02-21,24302.0,25038.0,23881.0,24787.0
3583,2023-02-22,24791.0,25193.0,24216.0,24417.0
3584,2023-02-23,24416.0,24452.0,23634.0,24146.0
3585,2023-02-24,24167.0,24632.0,23658.0,23951.0
3586,2023-02-25,23964.0,24043.0,22978.0,23172.0
3587,2023-02-26,23176.0,23235.0,22876.0,23157.0
3588,2023-02-27,23167.0,23691.0,23075.0,23541.0
3589,2023-02-28,23547.0,23868.0,23174.0,23518.0
3590,2023-03-01,23483.0,23552.0,23063.0,23156.0
3591,2023-03-02,23147.0,23884.0,23079.0,23634.0
3592,2023-03-03,23622.0,23693.0,23227.0,23464.0
3593,2023-03-04,23469.0,23488.0,22215.0,22367.0
3594,2023-03-05,22362.0,22465.0,22158.0,22348.0
3595,2023-03-06,22381.0,22671.0,22267.0,22422.0
3596,2023-03-07,22433.0,22576.0,22356.0,22415.0
3597,2023-03-08,22414.0,22559.0,22011.0,22217.0
3598,2023-03-09,22202.0,22292.0,21683.0,21713.0
3599,2023-03-10,21731.0,21824.0,20207.0,20376.0
3600,2023-03-11,20368.0,20368.0,19647.57,20195.0
3601,2023-03-12,20161.0,20681.0,19950.03,20522.0
3602,2023-03-13,20482.0,22096.0,20335.0,22096.0
3603,2023-03-14,22192.0,24469.0,21993.0,24179.0
3604,2023-03-15,24202.0,26402.0,24102.0,24759.0
3605,2023-03-16,24782.0,25239.0,24178.0,24471.0
3606,2023-03-17,24417.0,25230.0,24322.0,25161.0
3607,2023-03-18,25166.0,27811.0,25052.0,27467.0
3608,2023-03-19,27454.0,27805.0,26685.0,27108.0
3609,2023-03-20,27125.0,28509.0,27010.0,28187.0
3610,2023-03-21,28133.0,28504.0,27252.0,27929.0
3611,2023-03-22,27961.0,28618.0,27542.0,28264.0
3612,2023-03-23,28294.0,28907.0,26980.0,27449.0
3613,2023-03-24,27436.0,28854.0,27365.0,28460.0
3614,2023-03-25,28454.0,28507.0,27210.0,27595.0
3615,2023-03-26,27651.0,27921.0,27403.0,27670.0
3616,2023-03-27,27668.0,28246.0,27540.0,28048.0
3617,2023-03-28,28020.0,28078.0,26720.0,27182.0
3618,2023-03-29,27175.0,27482.0,26705.0,27291.0
3619,2023-03-30,27280.0,28629.0,27280.0,28395.0
3620,2023-03-31,28387.0,29007.0,27801.0,28041.0
3621,2023-04-01,28054.0,28654.0,27626.0,28517.0
3622,2023-04-02,28513.0,28741.0,28352.0,28499.0
3623,2023-04-03,28506.0,28554.0,27954.0,28237.0
3624,2023-04-04,28243.0,28457.0,27372.0,27815.0
3625,2023-04-05,27824.0,28418.0,27732.0,28175.0
3626,2023-04-06,28209.0,28731.0,27884.0,28197.0
3627,2023-04-07,28186.0,28186.0,27850.0,28043.0
3628,2023-04-08,28044.0,28122.0,27824.0,27934.0
3629,2023-04-09,27934.0,28196.0,27904.0,27968.0
3630,2023-04-10,27974.0,28499.0,27879.0,28351.0
3631,2023-04-11,28331.0,29708.0,28224.0,29658.0
3632,2023-04-12,29679.0,30532.0,29639.0,30261.0
3633,2023-04-13,30246.0,30426.0,29844.0,29904.0
3634,2023-04-14,29908.0,30540.0,29908.0,30405.0
3635,2023-04-15,30429.0,31015.0,30122.0,30468.0
3636,2023-04-16,30479.0,30567.0,30266.0,30312.0
3637,2023-04-17,30330.0,30535.0,30225.0,30305.0
3638,2023-04-18,30314.0,30314.0,29327.0,29467.0
3639,2023-04-19,29457.0,30443.0,29277.0,30366.0
3640,2023-04-20,30404.0,30404.0,28713.0,28833.0
3641,2023-04-21,28856.0,29027.0,28110.0,28256.0
3642,2023-04-22,28236.0,28355.0,27238.0,27300.0
3643,2023-04-23,27285.0,27915.0,27201.0,27862.0
3644,2023-04-24,27831.0,27831.0,27432.0,27607.0
3645,2023-04-25,27591.0,27893.0,27197.0,27512.0
3646,2023-04-26,27512.0,28380.0,27224.0,28351.0
3647,2023-04-27,28292.0,30026.0,27697.0,28352.0
3648,2023-04-28,28454.0,29869.0,28440.0,29484.0
3649,2023-04-29,29488.0,29545.0,28969.0,29340.0
3650,2023-04-30,29336.0,29429.0,29136.0,29218.0
3651,2023-05-01,29269.0,29945.0,29134.0,29362.0
3652,2023-05-02,29272.0,29333.0,27722.0,28126.0
3653,2023-05-03,28107.0,28882.0,27943.0,28654.0
3654,2023-05-04,28701.0,29222.0,28190.0,28988.0
3655,2023-05-05,29005.0,29434.0,28702.0,28846.0
3656,2023-05-06,28856.0,29693.0,28851.0,29520.0
3657,2023-05-07,29524.0,29741.0,28485.0,28888.0
3658,2023-05-08,28895.0,29093.0,28611.0,28611.0
3659,2023-05-09,28616.0,28646.0,27351.0,27697.0
3660,2023-05-10,27691.0,27820.0,27418.0,27607.0
3661,2023-05-11,27652.0,28281.0,27058.0,27640.0
3662,2023-05-12,27621.0,27623.0,26791.0,27025.0
3663,2023-05-13,26992.0,27052.0,25889.0,26788.0
3664,2023-05-14,26795.0,26981.0,26732.0,26798.0
3665,2023-05-15,26783.0,27148.0,26704.0,26912.0
3666,2023-05-16,26933.0,27642.0,26771.0,27228.0
3667,2023-05-17,27170.0,27300.0,26932.0,27023.0
3668,2023-05-18,27037.0,27448.0,26590.0,27390.0
3669,2023-05-19,27394.0,27425.0,26517.0,26843.0
3670,2023-05-20,26847.0,27049.0,26763.0,26884.0
3671,2023-05-21,26876.0,27139.0,26845.0,27094.0
3672,2023-05-22,27101.0,27261.0,26667.0,26774.0
3673,2023-05-23,26749.0,27027.0,26543.0,26870.0
3674,2023-05-24,26863.0,27420.0,26794.0,27223.0
3675,2023-05-25,27222.0,27223.0,26114.0,26339.0
3676,2023-05-26,26325.0,26558.0,25887.0,26476.0
3677,2023-05-27,26476.0,26857.0,26355.0,26718.0
3678,2023-05-28,26719.0,26852.0,26630.0,26848.0
3679,2023-05-29,26851.0,28155.0,26806.0,28110.0
3680,2023-05-30,28096.0,28355.0,27567.0,27760.0
3681,2023-05-31,27737.0,28044.0,27650.0,27714.0
3682,2023-06-01,27708.0,27806.0,26890.0,27245.0
3683,2023-06-02,27236.0,27308.0,26704.0,26824.0
3684,2023-06-03,26812.0,27304.0,26716.0,27248.0
3685,2023-06-04,27252.0,27310.0,26996.0,27084.0
3686,2023-06-05,27079.0,27368.0,26975.0,27156.0
3687,2023-06-06,27126.0,27126.0,25444.0,25793.0
3688,2023-06-07,25743.0,27291.0,25460.0,27217.0
3689,2023-06-08,27228.0,27300.0,26227.0,26346.0
3690,2023-06-09,26349.0,26754.0,26252.0,26508.0
3691,2023-06-10,26500.0,26756.0,26388.0,26470.0
3692,2023-06-11,26479.0,26519.0,25510.0,25858.0
3693,2023-06-12,25854.0,26164.0,25696.0,25917.0
3694,2023-06-13,25924.0,26049.0,25681.0,25910.0
3695,2023-06-14,25912.0,26354.0,25739.0,25872.0
3696,2023-06-15,25940.0,26047.0,24880.0,25108.0
3697,2023-06-16,25113.0,25694.0,24852.0,25565.0
3698,2023-06-17,25578.0,26454.0,25292.0,26327.0
3699,2023-06-18,26328.0,26723.0,26183.0,26501.0
3700,2023-06-19,26508.0,26647.0,26333.0,26333.0
3701,2023-06-20,26340.0,26936.0,26340.0,26779.0
3702,2023-06-21,26787.0,28331.0,26667.0,28331.0
3703,2023-06-22,28334.0,30664.0,28291.0,30102.0
3704,2023-06-23,30070.0,30442.0,29755.0,29936.0
3705,2023-06-24,29939.0,31257.0,29888.0,30629.0
3706,2023-06-25,30674.0,30817.0,30352.0,30538.0
3707,2023-06-26,30547.0,30984.0,30357.0,30455.0
3708,2023-06-27,30469.0,30635.0,30011.0,30286.0
3709,2023-06-28,30272.0,30834.0,30254.0,30694.0
3710,2023-06-29,30677.0,30677.0,30017.0,30083.0
3711,2023-06-30,30086.0,30734.0,30062.0,30467.0
3712,2023-07-01,30466.0,31240.0,29771.0,30481.0
3713,2023-07-02,30463.0,30625.0,30334.0,30584.0
3714,2023-07-03,30588.0,30743.0,30459.0,30572.0
3715,2023-07-04,30623.0,31384.0,30596.0,31135.0
3716,2023-07-05,31159.0,31319.0,30660.0,30776.0
3717,2023-07-06,30764.0,30874.0,30236.0,30485.0
3718,2023-07-07,30506.0,31480.0,29968.0,29990.0
3719,2023-07-08,29945.0,30422.0,29904.0,30315.0
3720,2023-07-09,30351.0,30351.0,30090.0,30264.0
3721,2023-07-10,30298.0,30445.0,30096.0,30170.0
3722,2023-07-11,30154.0,30994.0,29988.0,30394.0
3723,2023-07-12,30405.0,30718.0,30372.0,30621.0
3724,2023-07-13,30620.0,30904.0,30250.0,30407.0
3725,2023-07-14,30408.0,31686.0,30262.0,31446.0
3726,2023-07-15,31460.0,31520.0,30024.0,30312.0
3727,2023-07-16,30316.0,30388.0,30275.0,30298.0
3728,2023-07-17,30306.0,30442.0,30149.0,30237.0
3729,2023-07-18,30245.0,30331.0,29793.0,30148.0
3730,2023-07-19,30152.0,30236.0,29720.0,29848.0
3731,2023-07-20,29855.0,30176.0,29816.0,29920.0
3732,2023-07-21,29926.0,30391.0,29688.0,29787.0
3733,2023-07-22,29794.0,30012.0,29758.0,29915.0
3734,2023-07-23,29904.0,29981.0,29682.0,29710.0
3735,2023-07-24,29810.0,30312.0,29776.0,30058.0
3736,2023-07-25,30085.0,30089.0,28983.0,29185.0
3737,2023-07-26,29177.0,29304.0,29062.0,29223.0
3738,2023-07-27,29228.0,29655.0,29129.0,29364.0
3739,2023-07-28,29352.0,29554.0,29095.0,29200.0
3740,2023-07-29,29201.0,29507.0,29119.0,29314.0
3741,2023-07-30,29313.0,29395.0,29268.0,29357.0
3742,2023-07-31,29357.0,29437.0,29153.0,29278.0
3743,2023-08-01,29280.0,29494.0,29159.0,29233.0
3744,2023-08-02,29226.0,29537.0,28773.0,29537.0
3745,2023-08-03,29694.0,29975.0,29025.0,29147.0
3746,2023-08-04,29153.0,29362.0,28993.0,29176.0
3747,2023-08-05,29173.0,29296.0,28939.0,29088.0
3748,2023-08-06,29080.0,29096.0,28967.0,29047.0
3749,2023-08-07,29050.0,29139.0,28973.0,29044.0
3750,2023-08-08,29043.0,29188.0,28755.0,29178.0
3751,2023-08-09,29176.0,30126.0,29113.0,29780.0
3752,2023-08-10,29764.0,30062.0,29401.0,29585.0
3753,2023-08-11,29562.0,29665.0,29366.0,29424.0
3754,2023-08-12,29429.0,29509.0,29303.0,29397.0
3755,2023-08-13,29401.0,29459.0,29353.0,29412.0
3756,2023-08-14,29414.0,29445.0,29274.0,29285.0
3757,2023-08-15,29279.0,29653.0,29144.0,29401.0
3758,2023-08-16,29404.0,29419.0,29119.0,29170.0
3759,2023-08-17,29164.0,29222.0,28710.0,28754.0
3760,2023-08-18,28704.0,28704.0,25649.0,26502.0
3761,2023-08-19,26646.0,26753.0,25677.0,26043.0
3762,2023-08-20,26048.0,26248.0,25804.0,26105.0
3763,2023-08-21,26089.0,26225.0,26024.0,26161.0
3764,2023-08-22,26193.0,26206.0,25874.0,26119.0
3765,2023-08-23,26128.0,26133.0,25575.0,26034.0
3766,2023-08-24,26029.0,26668.0,25816.0,26450.0
3767,2023-08-25,26426.0,26536.0,25966.0,26135.0
3768,2023-08-26,26138.0,26200.0,25820.0,26044.0
3769,2023-08-27,26043.0,26087.0,25991.0,26002.0
3770,2023-08-28,26002.0,26152.0,25966.0,26083.0
3771,2023-08-29,26086.0,26203.0,25886.0,26109.0
3772,2023-08-30,26110.0,27999.0,25904.0,27731.0
3773,2023-08-31,27717.0,27740.0,27082.0,27297.0
3774,2023-09-01,27303.0,27403.0,25833.0,25927.0
3775,2023-09-02,25938.0,26101.0,25438.0,25812.0
3776,2023-09-03,25796.0,25938.0,25756.0,25854.0
3777,2023-09-04,25868.0,26055.0,25808.0,25960.0
3778,2023-09-05,25969.0,26061.0,25660.0,25829.0
3779,2023-09-06,25805.0,25824.0,25603.0,25784.0
3780,2023-09-07,25770.0,25918.0,25476.0,25753.0
3781,2023-09-08,25749.0,26401.0,25644.0,26192.0
3782,2023-09-09,26215.0,26383.0,25696.0,25907.0
3783,2023-09-10,25900.0,25921.0,25808.0,25889.0
3784,2023-09-11,25890.0,25919.0,25669.0,25835.0
3785,2023-09-12,25835.0,25882.0,25006.0,25133.0
3786,2023-09-13,25163.0,26380.0,25125.0,25867.0
3787,2023-09-14,25850.0,26363.0,25820.0,26223.0
3788,2023-09-15,26222.0,26752.0,26178.0,26531.0
3789,2023-09-16,26531.0,26834.0,26227.0,26635.0
3790,2023-09-17,26610.0,26732.0,26471.0,26558.0
3791,2023-09-18,26554.0,26612.0,26418.0,26521.0
3792,2023-09-19,26538.0,27405.0,26417.0,26741.0
3793,2023-09-20,26769.0,27454.0,26681.0,27219.0
3794,2023-09-21,27213.0,27373.0,26889.0,27116.0
3795,2023-09-22,27125.0,27133.0,26406.0,26561.0
3796,2023-09-23,26565.0,26725.0,26498.0,26572.0
3797,2023-09-24,26588.0,26635.0,26521.0,26574.0
3798,2023-09-25,26571.0,26712.0,26250.0,26250.0
3799,2023-09-26,26258.0,26403.0,26023.0,26299.0
3800,2023-09-27,26297.0,26387.0,26102.0,26205.0
3801,2023-09-28,26214.0,26819.0,26145.0,26350.0
3802,2023-09-29,26354.0,27225.0,26323.0,27009.0
3803,2023-09-30,27021.0,27215.0,26744.0,26917.0
3804,2023-10-01,26907.0,27087.0,26882.0,26970.0
3805,2023-10-02,26966.0,28042.0,26958.0,27968.0
3806,2023-10-03,27988.0,28494.0,27383.0,27615.0
3807,2023-10-04,27501.0,27666.0,27266.0,27439.0
3808,2023-10-05,27426.0,27818.0,27265.0,27792.0
3809,2023-10-06,27782.0,28081.0,27389.0,27436.0
3810,2023-10-07,27408.0,28179.0,27243.0,27958.0
3811,2023-10-08,27955.0,28025.0,27872.0,27978.0
3812,2023-10-09,27970.0,28103.0,27770.0,27948.0
3813,2023-10-10,27939.0,27992.0,27354.0,27594.0
3814,2023-10-11,27585.0,27726.0,27297.0,27392.0
3815,2023-10-12,27390.0,27470.0,26570.0,26842.0
3816,2023-10-13,26878.0,26919.0,26571.0,26729.0
3817,2023-10-14,26759.0,27101.0,26695.0,26841.0
3818,2023-10-15,26861.0,26977.0,26816.0,26863.0
3819,2023-10-16,26860.0,27277.0,26816.0,27150.0
3820,2023-10-17,27154.0,29483.0,27131.0,28513.0
3821,2023-10-18,28518.0,28613.0,28112.0,28418.0
3822,2023-10-19,28414.0,28817.0,28202.0,28328.0
3823,2023-10-20,28327.0,28854.0,28188.0,28716.0
3824,2023-10-21,28723.0,30074.0,28593.0,29677.0
3825,2023-10-22,29677.0,30253.0,29484.0,29920.0
3826,2023-10-23,29920.0,30187.0,29741.0,30019.0
3827,2023-10-24,29990.0,34333.0,29916.0,32953.0
3828,2023-10-25,33071.0,35066.0,32884.0,33847.0
3829,2023-10-26,33908.0,35012.0,33779.0,34472.0
3830,2023-10-27,34498.0,34819.0,33766.0,34174.0
3831,2023-10-28,34150.0,34215.0,33450.0,33899.0
3832,2023-10-29,33908.0,34373.0,33874.0,34093.0
3833,2023-10-30,34082.0,34763.0,33950.0,34556.0
3834,2023-10-31,34525.0,34839.0,34172.0,34499.0
3835,2023-11-01,34494.0,34703.0,34108.0,34672.0
3836,2023-11-02,34669.0,35521.0,34186.0,35457.0
3837,2023-11-03,35423.0,35878.0,34465.0,34924.0
3838,2023-11-04,34937.0,34937.0,34123.0,34731.0
3839,2023-11-05,34725.0,35261.0,34608.0,35048.0
3840,2023-11-06,35078.0,35366.0,34572.0,35062.0
3841,2023-11-07,35039.0,35276.0,34779.0,35031.0
3842,2023-11-08,35058.0,35871.0,34546.0,35437.0
3843,2023-11-09,35440.0,35896.0,35187.0,35795.0
3844,2023-11-10,35648.0,37936.0,35606.0,36768.0
3845,2023-11-11,36698.0,37472.0,36366.0,37344.0
3846,2023-11-12,37319.0,37404.0,36822.0,37123.0
3847,2023-11-13,37152.0,37231.0,36862.0,37068.0
3848,2023-11-14,37068.0,37292.0,36437.0,36549.0
3849,2023-11-15,36499.0,36748.0,35110.0,35545.0
3850,2023-11-16,35541.0,37904.0,35389.0,37904.0
3851,2023-11-17,37904.0,37904.0,35579.0,36202.0
3852,2023-11-18,36163.0,36673.0,35946.0,36528.0
3853,2023-11-19,36619.0,36826.0,36264.0,36582.0
3854,2023-11-20,36588.0,37516.0,36412.0,37414.0
3855,2023-11-21,37388.0,37726.0,36942.0,37489.0
3856,2023-11-22,37479.0,37647.0,35945.0,35965.0
3857,2023-11-23,35788.0,37795.0,35788.0,37465.0
3858,2023-11-24,37427.0,37643.0,36972.0,37293.0
3859,2023-11-25,37302.0,38349.0,37264.0,37739.0
3860,2023-11-26,37731.0,37883.0,37617.0,37810.0
3861,2023-11-27,37800.0,37825.0,37184.0,37492.0
3862,2023-11-28,37472.0,37568.0,36770.0,37250.0
3863,2023-11-29,37247.0,38351.0,36911.0,37802.0
3864,2023-11-30,37843.0,38329.0,37638.0,37810.0
3865,2023-12-01,37864.0,38144.0,37547.0,37712.0
3866,2023-12-02,37720.0,38899.0,37632.0,38688.0
3867,2023-12-03,38696.0,39680.0,38659.0,39482.0
3868,2023-12-04,39472.0,40118.0,39309.0,39960.0
3869,2023-12-05,39999.0,42403.0,39999.0,41974.0
3870,2023-12-06,41985.0,44368.0,41453.0,44106.0
3871,2023-12-07,44082.0,44282.0,43496.0,43788.0
3872,2023-12-08,43757.0,44030.0,42908.0,43270.0
3873,2023-12-09,43286.0,44676.0,43134.0,44202.0
3874,2023-12-10,44158.0,44346.0,43699.0,43745.0
3875,2023-12-11,43715.0,44036.0,43591.0,43758.0
3876,2023-12-12,43786.0,43819.0,40322.0,41201.0
3877,2023-12-13,41262.0,42042.0,40720.0,41451.0
3878,2023-12-14,41459.0,43304.0,40712.0,42932.0
3879,2023-12-15,42885.0,43329.0,42068.0,43010.0
3880,2023-12-16,43032.0,43100.0,41761.0,41992.0
3881,2023-12-17,41890.0,42666.0,41760.0,42247.0
3882,2023-12-18,42248.0,42319.0,41305.0,41411.0
3883,2023-12-19,41355.0,42684.0,40571.0,42684.0
3884,2023-12-20,42609.0,43327.0,41837.0,42250.0
3885,2023-12-21,42276.0,44201.0,42246.0,43634.0
3886,2023-12-22,43660.0,44215.0,43366.0,43850.0
3887,2023-12-23,43875.0,44243.0,43467.0,44004.0
3888,2023-12-24,43989.0,44018.0,43375.0,43752.0
3889,2023-12-25,43730.0,43943.0,42895.0,43035.0
3890,2023-12-26,42999.0,43744.0,42770.0,43638.0
3891,2023-12-27,43587.0,43587.0,41820.0,42516.0
3892,2023-12-28,42503.0,43662.0,42123.0,43418.0
3893,2023-12-29,43456.0,43789.0,42324.0,42601.0
3894,2023-12-30,42591.0,43097.0,41614.0,42075.0
3895,2023-12-31,42092.0,42610.0,41574.0,42221.0
3896,2024-01-01,42197.0,42838.0,42008.0,42208.0
3897,2024-01-02,42261.0,44169.0,42242.0,44169.0
3898,2024-01-03,44148.0,45870.0,44148.0,44995.0
3899,2024-01-04,44952.0,45469.0,41805.0,42822.0
3900,2024-01-05,42863.0,44814.0,42675.0,44196.0
3901,2024-01-06,44174.0,44281.0,43116.0,44114.0
3902,2024-01-07,44165.0,44221.0,43479.0,43956.0
3903,2024-01-08,44002.0,44489.0,43687.0,43884.0
3904,2024-01-09,43953.0,47193.0,43248.0,46936.0
3905,2024-01-10,46967.0,47680.0,45416.0,46106.0
3906,2024-01-11,46141.0,47599.0,44591.0,46632.0
3907,2024-01-12,46566.0,48888.0,45662.0,46314.0
3908,2024-01-13,46369.0,46504.0,41730.0,42894.0
3909,2024-01-14,42871.0,43213.0,42434.0,42848.0
3910,2024-01-15,42823.0,43088.0,41754.0,41801.0
3911,2024-01-16,41747.0,43313.0,41747.0,42587.0
3912,2024-01-17,42506.0,43539.0,42170.0,43148.0
3913,2024-01-18,43136.0,43198.0,42221.0,42714.0
3914,2024-01-19,42753.0,42883.0,40655.0,41261.0
3915,2024-01-20,41260.0,42094.0,40300.0,41601.0
3916,2024-01-21,41624.0,41844.0,41423.0,41626.0
3917,2024-01-22,41661.0,41843.0,41513.0,41542.0
3918,2024-01-23,41546.0,41645.0,39505.0,39505.0
3919,2024-01-24,39519.0,40125.0,38520.0,39833.0
3920,2024-01-25,39852.0,40499.0,39544.0,40124.0
3921,2024-01-26,40062.0,40262.0,39538.0,39938.0
3922,2024-01-27,39917.0,42195.0,39827.0,41863.0
3923,2024-01-28,41863.0,42174.0,41439.0,42120.0
3924,2024-01-29,42137.0,42743.0,41735.0,42027.0
3925,2024-01-30,42037.0,43287.0,41806.0,43268.0
3926,2024-01-31,43286.0,43762.0,42792.0,42892.0
3927,2024-02-01,42950.0,43655.0,42289.0,42583.0
3928,2024-02-02,42572.0,43250.0,41883.0,43069.0
3929,2024-02-03,43084.0,43382.0,42586.0,43171.0
3930,2024-02-04,43173.0,43361.0,42884.0,42977.0
3931,2024-02-05,42991.0,43110.0,42429.0,42599.0
3932,2024-02-06,42575.0,43520.0,42284.0,42648.0
3933,2024-02-07,42651.0,43327.0,42524.0,43088.0
3934,2024-02-08,43078.0,44322.0,42759.0,44247.0
3935,2024-02-09,44318.0,45559.0,44318.0,45338.0
3936,2024-02-10,45306.0,48018.0,45258.0,47143.0
3937,2024-02-11,47151.0,48106.0,46890.0,47769.0
3938,2024-02-12,47770.0,48487.0,47624.0,48190.0
3939,2024-02-13,48296.0,50260.0,47729.0,50050.0
3940,2024-02-14,49962.0,50241.0,48385.0,49732.0
3941,2024-02-15,49758.0,51937.0,49320.0,51790.0
3942,2024-02-16,51821.0,52801.0,51384.0,51958.0
3943,2024-02-17,51941.0,52443.0,51678.0,52166.0
3944,2024-02-18,52176.0,52201.0,50675.0,51685.0
3945,2024-02-19,51657.0,52377.0,51215.0,52138.0
3946,2024-02-20,52117.0,52468.0,51723.0,51764.0
3947,2024-02-21,51784.0,52902.0,50953.0,52287.0
3948,2024-02-22,52230.0,52376.0,50706.0,51843.0
3949,2024-02-23,51863.0,51992.0,50883.0,51320.0
3950,2024-02-24,51295.0,51493.0,50660.0,50841.0
3951,2024-02-25,50732.0,51697.0,50598.0,51553.0
3952,2024-02-26,51558.0,51918.0,51308.0,51752.0
3953,2024-02-27,51725.0,54925.0,50927.0,54478.0
3954,2024-02-28,54528.0,57469.0,54478.0,57004.0
3955,2024-02-29,57050.0,63637.0,56741.0,62559.0
3956,2024-03-01,62519.0,63435.0,60562.0,61298.0
3957,2024-03-02,61201.0,63136.0,60833.0,62427.0
3958,2024-03-03,62418.0,62437.0,61721.0,62068.0
3959,2024-03-04,62025.0,63234.0,61483.0,63053.0
3960,2024-03-05,63169.0,68551.0,62883.0,68187.0
3961,2024-03-06,68340.0,68913.0,60861.0,64292.0
3962,2024-03-07,63789.0,67510.0,62933.0,66146.0
3963,2024-03-08,66090.0,68006.0,65722.0,66945.0
3964,2024-03-09,66949.0,69428.0,66610.0,68315.0
3965,2024-03-10,68315.0,68670.0,68053.0,68508.0
3966,2024-03-11,68484.0,70009.0,68351.0,69076.0
3967,2024-03-12,69046.0,72711.0,67785.0,72131.0
3968,2024-03-13,72109.0,72734.0,69368.0,71467.0
3969,2024-03-14,71444.0,73604.0,71337.0,73098.0
3970,2024-03-15,73091.0,73738.0,68862.0,71420.0
3971,2024-03-16,71385.0,72288.0,65848.0,69498.0
3972,2024-03-17,69441.0,70034.0,65015.0,65292.0
3973,2024-03-18,65323.0,68804.0,64866.0,68425.0
3974,2024-03-19,68425.0,68834.0,66605.0,67709.0
3975,2024-03-20,67600.0,68182.0,61593.0,62133.0
3976,2024-03-21,61866.0,68034.0,60914.0,67819.0
3977,2024-03-22,67855.0,68120.0,64760.0,65536.0
3978,2024-03-23,65492.0,66596.0,62450.0,63509.0
3979,2024-03-24,63659.0,65937.0,63169.0,64286.0
3980,2024-03-25,64018.0,67590.0,63873.0,67311.0
3981,2024-03-26,67232.0,71007.0,66475.0,69939.0
3982,2024-03-27,69946.0,71419.0,69567.0,70082.0
3983,2024-03-28,69979.0,71528.0,68490.0,69436.0
3984,2024-03-29,69402.0,71552.0,68991.0,70710.0
3985,2024-03-30,70744.0,70908.0,69197.0,69919.0
3986,2024-03-31,69906.0,70343.0,69622.0,69702.0
3987,2024-04-01,69622.0,71315.0,69622.0,71247.0
3988,2024-04-02,71344.0,71344.0,68257.0,69786.0
3989,2024-04-03,69674.0,69674.0,64693.0,65440.0
3990,2024-04-04,65450.0,66945.0,64673.0,66124.0
3991,2024-04-05,65978.0,69199.0,65135.0,68542.0
